VKGroup_1;VkGroup_2;Quantity;vk1_custom_id;vk2_custom_id
29690457;31805219;29;396;482
26112272;54682800;31;282;1005
1743189;40202469;36;70;735
29518065;31935454;21;385;488
3551694;53369321;28;79;987
28477986;33842750;20;348;549
25346844;78019879;20;257;1238
40202469;24136539;25;735;228
35113021;38683579;25;601;699
37119411;23553134;31;665;210
58737741;17655824;24;1066;150
460389;4325149;21;58;82
39009769;42811897;22;706;804
33769500;23626127;22;547;214
30748170;61047327;26;440;1099
38233726;45938293;23;689;861
460389;25421850;21;58;259
78019879;99107988;41;1238;1348
1672730;25533848;20;69;265
78019879;150550417;39;1238;1493
26127512;41053835;27;283;760
34137285;34274053;28;558;565
34168005;47696395;36;559;897
32939817;36147615;22;518;639
36507793;37160097;34;648;666
37119411;39321576;48;665;714
34199707;38462835;20;561;695
11982368;25533848;21;120;265
78019879;23482909;50;1238;206
30602036;74404187;21;433;1208
30936477;36184135;36;446;642
58737741;25117353;26;1066;247
103133619;118857930;26;1365;1414
34274053;47696395;25;565;897
37119411;76982440;87;665;1228
30022666;36507793;67;408;648
32194285;25817269;20;502;275
29534144;51189706;37;386;955
31513532;60114472;24;471;1085
17655824;26284064;24;150;289
1711;23684028;28;15;216
63731512;55155418;26;1119;1012
23626127;31920990;28;214;487
20629724;41437811;36;168;767
32127188;51888238;29;496;967
27797026;35145657;21;328;604
24098496;51890028;20;227;968
34215577;37119411;174;562;665
78019879;107824202;66;1238;1380
24713873;28981879;23;241;364
24098496;54530371;25;227;1003
73476;25421850;22;39;259
32194285;48940689;32;502;915
35145657;41485889;21;604;769
31516466;37119411;23;472;665
29302425;31545597;48;375;473
25205856;24946565;42;251;244
24098496;28981879;30;227;364
29559271;41813928;35;388;778
25205856;51232997;24;251;957
29302425;32169030;21;375;499
32041317;36147615;28;494;639
78019879;33621085;36;1238;544
24098496;31076033;42;227;458
29534144;29302425;60;386;375
25232578;33538623;26;253;541
40427933;103133619;136;741;1365
40427933;41437811;56;741;767
25336774;78019879;24;256;1238
24098496;25205856;117;227;251
78019879;111162777;28;1238;1393
45377300;48652426;21;848;913
29534144;31076033;43;386;458
26555975;41813928;66;298;778
32509740;90730773;32;512;1301
32194285;41538339;29;502;771
25205856;4100014;59;251;81
31480508;55404958;20;470;1019
40202469;15755094;50;735;141
460389;24313746;25;58;233
34168005;30559917;26;559;431
25153764;28261334;31;249;343
26284064;32943546;23;289;519
26858816;57846937;30;309;1046
25205856;23342771;23;251;200
25557243;78423275;36;266;1240
59336460;118857930;26;1078;1414
32127188;36184135;28;496;642
78019879;32668156;38;1238;515
29686754;30145618;20;394;412
33769500;36959676;22;547;659
28587219;30936477;21;351;446
40886007;37119411;28;755;665
25336774;33393308;28;256;537
24098496;59592700;24;227;1080
26307864;28950133;54;290;363
24089576;31963425;26;225;489
17655824;30525261;22;150;426
24098496;62285932;22;227;1105
1177;34274053;75;10;565
26284064;37119411;36;289;665
50409684;36147615;23;943;639
67580761;31976785;21;1150;491
24864761;28261334;20;243;343
932;9471321;31;8;108
29302425;42541008;35;375;796
26750264;54295855;25;306;999
25205856;32169030;41;251;499
31969346;55466299;23;490;1020
40567146;20845272;20;746;170
24098496;35486195;51;227;618
23684028;30022666;22;216;408
4325149;16466790;51;82;143
17655824;35595350;23;150;622
20629724;51873373;20;168;966
30022666;42923159;34;408;809
26750264;27895931;33;306;330
38489;41437811;20;35;767
24098496;77988045;25;227;1236
29559271;41827660;24;388;782
51345945;31039056;26;960;454
26356004;47630162;31;292;895
37119411;83013121;21;665;1263
30022666;49866476;23;408;931
30022666;20845272;44;408;170
31480508;69589815;27;470;1171
78019879;41057556;27;1238;761
29246653;36775802;25;373;654
34274053;34305040;39;565;568
4325149;20629724;36;82;168
42879402;37119411;22;808;665
1711;29905631;22;15;405
29559271;28556858;27;388;350
34215577;40886007;29;562;755
23626127;34274053;46;214;565
4829;25205856;21;23;251
30559917;33393308;31;431;537
24098496;32194285;143;227;502
26307864;25117353;51;290;247
4325149;11982368;41;82;120
1711;38415798;40;15;693
30022666;27725748;36;408;325
1980;74404187;21;16;1208
34274053;46252034;34;565;868
15755094;42307767;22;141;792
38233726;25117353;24;689;247
3551694;22798006;20;79;182
33874468;38834885;22;550;703
30559917;34137285;25;431;558
87153802;38415798;26;1277;693
4325149;34305040;20;82;568
9892340;37119411;28;112;665
29302425;34305040;36;375;568
20845272;60114472;22;170;1085
87153802;23626127;21;1277;214
25205856;36147615;125;251;639
29302425;19542789;26;375;161
26112272;50348171;32;282;942
1711;5880263;25;15;89
26217154;29302425;26;286;375
32194285;52905059;22;502;982
35595350;38415798;26;622;693
23626127;24089576;22;214;225
25205856;34274053;160;251;565
1980;66036248;21;16;1138
36147615;36507793;40;639;648
29559271;34010064;23;388;553
41538339;58737741;23;771;1066
23213239;63731512;69;192;1119
22798006;28362355;22;182;344
11283947;30767675;21;116;442
1177;108468;24;10;41
35595350;74404187;41;622;1208
36507793;38664418;28;648;698
73476;34483558;24;39;576
69295870;30210603;44;1166;415
25421850;30447908;25;259;424
40167434;48210134;20;733;902
25346844;26217154;26;257;286
45745333;36775802;30;856;654
26750264;39009769;43;306;706
32615394;34168005;22;513;559
31976785;52833601;20;491;981
37119411;41887171;30;665;784
26750264;34483558;29;306;576
30022666;26112272;21;408;282
52537634;37119411;25;977;665
28;20629724;22;0;168
32194285;38233726;34;502;689
37119411;49840023;20;665;929
40167434;76982440;37;733;1228
34274053;57846937;30;565;1046
29534144;59592700;37;386;1080
58060828;61047327;36;1051;1099
29573241;32041317;34;389;494
29518065;35486195;29;385;618
70493648;78423275;21;1182;1240
30022666;25557243;48;408;266
932;110924669;26;8;1391
33393308;4325149;54;537;82
41437811;53895352;26;767;992
24713873;38415798;20;241;693
25153764;41053835;27;249;760
23475118;38683579;31;205;699
44759043;30022666;36;835;408
30022666;32131490;36;408;497
26307864;40167434;36;290;733
29302425;48540538;21;375;910
932;129331635;37;8;1447
11982368;25570041;34;120;267
22798006;47679753;30;182;896
78019879;62655504;53;1238;1110
40202469;34747103;54;735;590
28261334;50348171;39;343;942
25421850;32615394;26;259;513
29534144;62236832;20;386;1104
786;30666517;27;6;437
78019879;102432941;30;1238;1361
27895931;36775802;20;330;654
33769500;38834885;26;547;703
34168005;42541008;22;559;796
65960786;40167434;21;1137;733
1711;31545597;22;15;473
73476;41814056;21;39;780
41437811;78423275;35;767;1240
28;31935454;30;0;488
1177;30559917;46;10;431
460389;25557243;23;58;266
25421850;42763042;22;259;801
33393308;37160097;22;537;666
25205856;48413872;41;251;907
35232329;39733006;27;610;725
38664418;78019879;76;698;1238
26284064;15548215;20;289;140
24098496;47206871;26;227;884
30666517;34300760;21;437;567
41437811;32127188;22;767;496
31935454;78019879;46;488;1238
40427933;45938293;24;741;861
78019879;24606912;60;1238;239
22798006;26217154;22;182;286
34215577;29302425;50;562;375
25817269;29686754;25;275;394
29302425;67580761;27;375;1150
40202469;97156928;35;735;1338
38233726;38462835;24;689;695
35595350;39236499;22;622;711
29534144;68171501;31;386;1157
38489;29534144;31;35;386
24565142;25336774;25;238;256
25205856;113070711;20;251;1403
15548215;36507793;44;140;648
20845272;36147615;25;170;639
38683579;41002749;20;699;758
25205856;62400590;26;251;1107
38489;24565142;29;35;238
108468;78019879;26;41;1238
24098496;29684347;29;227;393
23553134;25336774;26;210;256
30525261;34168005;38;426;559
55155418;91933860;33;1012;1307
40202469;212595950;35;735;1573
30022666;35850939;26;408;630
24098496;36775085;86;227;653
27797026;38683579;40;328;699
34215577;40167434;64;562;733
73476;31935454;31;39;488
50409684;58737741;31;943;1066
26112272;36147615;24;282;639
25205856;110924669;27;251;1391
30210603;25603109;22;415;268
91933860;932;25;1307;8
3551694;32194285;26;79;502
29302425;45770903;38;375;858
111557607;26356004;32;1395;292
28981879;34137285;20;364;558
34580489;36184135;30;581;642
25205856;25346844;69;251;257
25117353;32615394;23;247;513
35595350;63731512;53;622;1119
40202469;163758410;47;735;1519
25117353;78423275;22;247;1240
28587219;32194285;28;351;502
17064412;40202469;31;146;735
28556858;33489538;20;350;540
44759043;78019879;34;835;1238
31805219;41053835;25;482;760
40020627;40167434;20;731;733
35349905;37008294;24;615;660
41437811;60511457;21;767;1093
40202469;34483558;30;735;576
25205856;38834885;73;251;703
36775085;48413872;25;653;907
24098496;41813774;33;227;777
79863581;35486626;20;1251;620
32127188;37684434;21;496;675
31480508;36147615;57;470;639
30022666;45938293;53;408;861
1711;48319873;26;15;905
29832607;35145657;21;402;604
29534144;25232578;110;386;253
27725748;32194285;52;325;502
25205856;29246653;30;251;373
25336774;34274053;24;256;565
90730773;41053835;21;1301;760
40202469;206843165;27;735;1564
29559271;91933860;30;388;1307
34215577;27932995;33;562;333
37160097;78019879;26;666;1238
29302425;35850939;31;375;630
932;104451457;23;8;1368
25205856;6359845;20;251;93
30210603;100206793;24;415;1352
36507793;41184973;22;648;765
1743189;105169002;21;70;1371
11982368;17655824;45;120;150
29534144;43503600;25;386;818
29302425;14899079;28;375;137
40202469;80525832;20;735;1254
26750264;34116496;44;306;556
17655824;58737741;20;150;1066
31976785;78019879;40;491;1238
23626127;41437811;25;214;767
63731512;65652356;65;1119;1135
28950133;32015300;26;363;493
5880263;39009769;21;89;706
27725748;37008294;30;325;660
1177;29178527;23;10;369
34274053;42811897;22;565;804
4325149;23626127;25;82;214
34215577;58737741;41;562;1066
37119411;103133619;20;665;1365
17655824;24713873;21;150;241
37008294;40886007;23;660;755
28;28261334;20;0;343
39321576;17655824;25;714;150
42496831;66036248;30;793;1138
11982368;91933860;30;120;1307
78019879;193648656;44;1238;1551
32127188;41437811;32;496;767
29534144;25557243;84;386;266
23475118;32127188;30;205;496
22822305;34116496;20;183;556
26555975;27932995;20;298;333
33489538;34116496;30;540;556
23213239;41053835;36;192;760
932;28950133;25;8;363
30525261;63731512;58;426;1119
25117353;28866484;21;247;360
31480508;52537634;80;470;977
38489;3118237;37;35;78
41053835;68995594;20;760;1162
34483558;35143550;24;576;603
11982368;30865126;24;120;445
30210603;43322215;36;415;816
43215063;48210134;25;814;902
31752409;34215577;23;478;562
34483558;36184135;45;576;642
87153802;34215577;21;1277;562
28627911;41437811;31;352;767
26555975;33874468;25;298;550
40886007;41814056;20;755;780
25421850;28627911;26;259;352
73476;35486626;20;39;620
38379853;106277494;20;692;1374
19542789;20225241;28;161;165
65464437;43540875;20;1132;819
36507793;47256091;21;648;886
23482909;26517977;23;206;297
27725748;29178527;23;325;369
29559271;38233726;29;388;689
38489;32346453;41;35;505
24098496;30574574;26;227;432
65464437;203774082;28;1132;1561
26750264;34305040;37;306;568
73476;37119411;66;39;665
34274053;41437811;70;565;767
25205856;33608666;29;251;543
4325149;31319658;27;82;465
90730773;106277494;22;1301;1374
34168005;42502560;23;559;795
8814453;32041317;23;103;494
42307767;63731512;22;792;1119
26776509;35486195;23;307;618
55404958;76982440;21;1019;1228
41437811;42763042;20;767;801
25205856;79863581;30;251;1251
53845179;161180646;21;991;1512
40202469;23213239;44;735;192
37119411;43879004;30;665;822
28261334;79138567;35;343;1248
4325149;19720218;23;82;162
26555975;26517977;35;298;297
29534144;50189302;20;386;938
30559917;33489538;26;431;540
23164653;24098496;24;190;227
24098496;25346844;94;227;257
50409684;29832607;28;943;402
34305040;68995594;20;568;1162
26776509;38683579;29;307;699
38489;76477496;25;35;1222
25817269;28587219;23;275;351
30022666;40567146;43;408;746
19542789;29559271;45;161;388
25117353;34598021;27;247;582
28950133;35486626;29;363;620
28477986;32015300;20;348;493
25232578;51258417;20;253;959
26555975;31213187;23;298;462
29302425;79138567;30;375;1248
30666517;20629724;34;437;168
25232578;37495032;25;253;672
37119411;48539843;35;665;909
30210603;47696395;27;415;897
36147615;34274053;29;639;565
24098496;28129783;44;227;338
40202469;75104505;26;735;1210
40202469;105169002;52;735;1371
14897324;41053835;26;136;760
41437811;70409438;23;767;1180
65464437;37948240;24;1132;685
26555975;31022965;28;298;452
32041317;34737049;20;494;589
63731512;37008294;44;1119;660
35349905;38744784;33;615;700
31319658;50348171;26;465;942
29534144;36184135;40;386;642
24098496;28556858;53;227;350
15755094;40575907;28;141;747
31935454;35608871;24;488;624
11283947;54530371;32;116;1003
26356004;932;26;292;8
26127512;34580489;26;283;581
30022666;29534144;78;408;386
36147615;38744784;24;639;700
78019879;132147085;21;1238;1454
15755094;1672730;25;141;69
36507793;39321576;20;648;714
15548215;45842880;30;140;859
38818986;78019879;21;702;1238
29534144;26112272;49;386;282
40202469;132028676;30;735;1453
36147615;38462835;26;639;695
36166073;28673372;20;641;353
38489;94112219;33;35;1321
22798006;63731512;59;182;1119
29686754;32939817;37;394;518
59336460;37119411;21;1078;665
20629724;79138567;20;168;1248
36959676;56106344;20;659;1027
78019879;90407517;23;1238;1297
3551694;39009769;20;79;706
25205856;27895931;22;251;330
34274053;39966877;29;565;728
29534144;225666;24;386;47
26307864;51189706;21;290;955
65464437;60246988;70;1132;1087
211232966;30022666;23;1571;408
16466790;29559271;24;143;388
32041317;4100014;27;494;81
26555975;77504235;49;298;1232
30559917;38379853;24;431;692
25205856;47597391;27;251;892
78019879;155678228;27;1238;1504
15755094;38233726;23;141;689
34215577;52537634;52;562;977
30602036;33621085;21;433;544
3551694;68719519;27;79;1160
34486229;39009769;23;577;706
29832607;50409684;20;402;943
78019879;162671848;33;1238;1517
30022666;29905631;21;408;405
15548215;66036248;22;140;1138
29302425;41774259;28;375;775
33769500;34483558;39;547;576
65464437;136547353;34;1132;1465
25346844;28981879;20;257;364
38489;41538339;24;35;771
9693056;63731512;20;109;1119
38489;31963425;29;35;489
31513532;39281167;20;471;713
34137285;36184135;21;558;642
26555975;35595350;44;298;622
34215577;25557243;23;562;266
40202469;2007865;25;735;72
57846937;162729615;21;1046;1518
29534144;25570041;28;386;267
31976785;58737741;47;491;1066
29534144;23684028;49;386;216
26555975;11759810;35;298;119
30022666;42307767;35;408;792
24098496;37633522;21;227;674
932;34215577;27;8;562
4325149;30865126;22;82;445
36775802;52537634;30;654;977
54530371;63731512;35;1003;1119
42968101;25117353;24;810;247
36184135;42092461;29;642;787
24098496;48006306;21;227;900
22822305;32943546;32;183;519
29832607;38683579;34;402;699
39009769;41041067;30;706;759
25117353;27060808;28;247;313
29534144;31513532;34;386;471
63731512;91453124;21;1119;1304
20629724;28950133;22;168;363
51345945;31976785;23;960;491
15755094;50348171;35;141;942
4325149;30513532;23;82;425
1177;41890491;21;10;785
23213239;35486195;28;192;618
32194285;34889014;38;502;593
26307864;34168005;43;290;559
78019879;109198561;44;1238;1384
932;4325149;35;8;82
37119411;354372;25;665;53
17655824;40202469;24;150;735
29534144;50348171;70;386;942
39009769;41053835;46;706;760
33769500;35486626;29;547;620
23213239;184860963;20;192;1546
46252034;63731512;36;868;1119
24421364;36507793;25;236;648
29534144;34010064;25;386;553
29559271;42092461;31;388;787
26555975;32131490;20;298;497
30210603;40412593;28;415;740
24098496;27895931;32;227;330
37119411;78543917;35;665;1241
29833734;30022666;20;403;408
3551694;34355441;35;79;570
29686754;35232329;24;394;610
23611958;34305040;20;213;568
78019879;30698831;34;1238;438
4325149;27098092;26;82;315
63731512;106084026;21;1119;1373
27121021;38415798;21;316;693
17655824;28261334;33;150;343
33874468;76982440;30;550;1228
31976785;38683579;50;491;699
78019879;74404187;62;1238;1208
25205856;101621324;30;251;1356
60114472;37119411;46;1085;665
64952366;66036248;27;1126;1138
24098496;32509740;64;227;512
33874468;36047336;25;550;637
25117353;25505149;20;247;264
33338722;41883468;22;531;783
15548215;15755094;30;140;141
34215577;48868052;21;562;914
23213239;51254145;20;192;958
108468;28261334;30;41;343
41437811;41814056;29;767;780
29302425;32131490;48;375;497
40427933;40202469;30;741;735
24713873;32127188;22;241;496
23475118;32194285;36;205;502
32127188;63731512;43;496;1119
25153764;35349905;42;249;615
34274053;30022666;23;565;408
20629724;36147615;38;168;639
29518065;35113021;21;385;601
34168005;38462835;29;559;695
32194285;38363244;23;502;691
38683579;53895352;25;699;992
40202469;60397113;145;735;1091
37119411;70034991;29;665;1176
25153764;37753541;27;249;678
25205856;16466790;97;251;143
35595350;83515968;31;622;1265
38489;48587079;37;35;911
28950133;30559917;33;363;431
31976785;34168005;43;491;559
32041317;52537634;33;494;977
25205856;25117353;65;251;247
29559271;31963425;52;388;489
42092461;63731512;23;787;1119
17655824;36507793;38;150;648
6827569;78019879;24;97;1238
25205856;37887819;25;251;681
31480508;66687279;31;470;1144
41437811;48940689;37;767;915
40202469;110924669;25;735;1391
125004421;72495085;24;1431;1197
23684028;32194285;32;216;502
40886007;42496831;20;755;793
38489;220177434;35;35;1581
30022666;44554509;20;408;831
30022666;11283947;28;408;116
25752703;25817269;20;272;275
20629724;78019879;31;168;1238
30210603;38489;30;415;35
40427933;80720837;30;741;1255
51254145;69563163;43;958;1169
31480508;40316705;24;470;736
78019879;111634944;30;1238;1397
36184135;42968101;25;642;810
1177;28556858;29;10;350
40202469;42968101;38;735;810
28950133;30525261;34;363;426
27725748;35113021;25;325;601
31963425;34580489;22;489;581
20225241;36507793;24;165;648
29534144;34866950;24;386;592
37119411;94791640;23;665;1325
34274053;40575907;23;565;747
29534144;26307864;22;386;290
33393308;37119411;92;537;665
25117353;35238813;31;247;611
26307864;45938293;25;290;861
30210603;90730773;32;415;1301
25557243;26713492;25;266;305
29559271;68995594;54;388;1162
22822305;11283947;27;183;116
40427933;40167434;30;741;733
39009769;34274053;24;706;565
32112479;34274053;20;495;565
41813928;49597365;20;778;924
68171501;76982440;22;1157;1228
26776509;68995594;21;307;1162
25205856;48149358;59;251;901
26750264;38834885;39;306;703
29302425;40886007;45;375;755
3551694;38379853;21;79;692
22781583;72495085;23;181;1197
31935454;78423275;26;488;1240
932;63731512;121;8;1119
37119411;1177;23;665;10
24098496;23684028;67;227;216
24098496;65652356;41;227;1135
33874468;34305040;31;550;568
30022666;48540538;34;408;910
30315369;47256091;39;418;886
22079806;22822305;24;173;183
63731512;68995594;52;1119;1162
25346844;29518065;23;257;385
24313746;29302425;21;233;375
108468;30666517;28;41;437
28261334;78423275;52;343;1240
1177;1672730;22;10;69
31513532;38683579;31;471;699
68995594;37119411;35;1162;665
108468;74404187;21;41;1208
78019879;38744784;26;1238;700
460389;63731512;46;58;1119
25276999;47696395;30;255;897
24098496;44759043;78;227;835
25205856;79459310;20;251;1250
5880263;29686754;26;89;394
40886007;60114472;39;755;1085
31480508;25421850;20;470;259
29559271;79138567;23;388;1248
40427933;5562;56;741;26
50348171;78019879;20;942;1238
38489;37684434;23;35;675
36775085;63731512;61;653;1119
53845179;135856652;20;991;1462
40427933;63731512;82;741;1119
28950133;36147615;59;363;639
38683579;11982368;23;699;120
31969346;31976785;23;490;491
34274053;42496831;46;565;793
25205856;29302425;165;251;375
24098496;34215577;84;227;562
34215577;20845272;39;562;170
3551694;11401286;29;79;117
25205856;30447908;24;251;424
31480508;41041067;42;470;759
29302425;45091870;27;375;844
932;78423275;43;8;1240
38489;60397113;119;35;1091
26284064;63731512;26;289;1119
16466790;32376169;23;143;508
39009769;60114472;21;706;1085
32041317;53782768;23;494;989
24098496;32615394;35;227;513
26750264;28981879;25;306;364
33621085;36047336;20;544;637
25336774;74404187;53;256;1208
186112991;194022878;28;1547;1552
31935454;50348171;36;488;942
28261334;31969346;23;343;490
29302425;31112617;20;375;459
63731512;50348171;20;1119;942
31976785;73476;22;491;39
72495085;76982440;21;1197;1228
25205856;28;75;251;0
28950133;35915449;21;363;632
25189523;39009769;33;250;706
25205856;73476;29;251;39
78019879;27211409;51;1238;318
25421850;34137285;22;259;558
31935454;34274053;29;488;565
24089576;29686754;41;225;394
33874468;40886007;25;550;755
56106344;40167434;20;1027;733
25421850;41053835;30;259;760
23553134;51126445;21;210;953
32041317;51254145;30;494;958
48652426;60246988;26;913;1087
41437811;52833601;24;767;981
38233726;29302425;22;689;375
60397113;34355441;29;1091;570
78019879;161180646;30;1238;1512
68995594;33621085;20;1162;544
28950133;29686754;40;363;394
108468;25232578;28;41;253
32041317;68995594;34;494;1162
24098496;44743077;21;227;834
41437811;63442801;31;767;1116
12648877;20845272;40;125;170
25421850;34199707;35;259;561
39728801;41053835;21;724;760
28950133;35143550;25;363;603
29559271;47696395;31;388;897
32194285;38834885;34;502;703
35113021;39009769;26;601;706
35349905;46252034;28;615;868
38233726;29559271;25;689;388
30559917;35285306;23;431;612
31976785;35349905;31;491;615
1980;38683579;20;16;699
33769500;41827660;20;547;782
37008294;78423275;25;660;1240
33080201;24098496;22;520;227
108468;19542789;21;41;161
58771215;341989;23;1067;51
78019879;91634756;22;1238;1305
36184135;37911280;31;642;682
15755094;41814056;27;141;780
31480508;39441344;20;470;717
28950133;26217154;23;363;286
25117353;52537634;21;247;977
38683579;39441344;30;699;717
24098496;33538623;33;227;541
30022666;109198561;20;408;1384
34274053;63731512;107;565;1119
45745333;63731512;20;856;1119
28261334;29534144;21;343;386
38489;40694317;24;35;750
37948240;36507793;33;685;648
33874468;38415798;24;550;693
40202469;30662716;35;735;436
34747103;41680212;22;590;774
29518065;30022666;28;385;408
12648877;36775085;37;125;653
27098092;28261334;20;315;343
25153764;44759043;47;249;835
15755094;101982925;29;141;1359
33538623;37119411;21;541;665
32509740;41053835;23;512;760
36166073;31428243;21;641;466
34274053;49388164;26;565;922
40427933;26750264;38;741;306
25205856;37048696;22;251;661
24421364;34215577;24;236;562
45091870;63731512;22;844;1119
30022666;66036248;43;408;1138
34274053;23684028;25;565;216
24946565;33393308;22;244;537
25817269;27725748;31;275;325
29686754;34889014;20;394;593
50409684;36775802;28;943;654
32194285;41883468;30;502;783
1177;25276999;30;10;255
25232578;11283947;27;253;116
23684028;24565142;21;216;238
211437014;30666517;21;1572;437
25346844;25153764;24;257;249
38489;58614200;33;35;1061
34274053;66036248;37;565;1138
78019879;81540170;42;1238;1259
63731512;121258913;91;1119;1420
37119411;38860424;25;665;704
22942343;33874468;27;186;550
31513532;36775085;32;471;653
346191;38683579;20;52;699
25346844;30179770;25;257;414
25153764;28950133;22;249;363
41053835;42541008;28;760;796
25205856;41813928;101;251;778
25189523;11982368;20;250;120
22741084;63731512;27;178;1119
50409684;65960786;24;943;1137
40836944;37119411;22;754;665
25205856;27121021;39;251;316
31480508;31516466;28;470;472
33393308;38834885;29;537;703
25205856;32615394;35;251;513
94;29302425;35;1;375
32194285;35595350;30;502;622
31976785;47256091;25;491;886
1672730;9325174;25;69;106
30936477;31920990;22;446;487
15548215;79138567;25;140;1248
65464437;154631231;58;1132;1501
42968101;52537634;20;810;977
40427933;34171146;56;741;560
38683579;33080201;29;699;520
65652356;94791640;41;1135;1325
25205856;28556858;40;251;350
25117353;25752703;41;247;272
30022666;7736865;31;408;100
29559271;42496831;24;388;793
30525261;38233726;21;426;689
90730773;58737741;21;1301;1066
24713873;30525261;20;241;426
40202469;27730461;36;735;326
32939817;41053835;27;518;760
30210603;48618580;25;415;912
28477986;37119411;50;348;665
78019879;31112617;25;1238;459
28905875;29534144;33;361;386
26284064;25232578;24;289;253
15755094;33621085;29;141;544
30022666;45012348;30;408;840
40202469;12414096;30;735;124
20225241;54384231;21;165;1002
36147615;78019879;40;639;1238
78019879;34116496;69;1238;556
32041317;38818986;38;494;702
26555975;47679753;24;298;896
32041317;38664418;21;494;698
41437811;36775802;23;767;654
37119411;106084026;23;665;1373
30022666;54566161;26;408;1004
48319873;24098496;32;905;227
19542789;32194285;28;161;502
24098496;31545597;68;227;473
17655824;29905631;21;150;405
40335272;41041067;33;738;759
30022666;35068738;30;408;598
25749497;26776509;36;271;307
40202469;58737741;33;735;1066
29518065;33338722;22;385;531
26555975;60114472;41;298;1085
26307864;31480508;27;290;470
37119411;44743077;38;665;834
40202469;48512305;34;735;908
25117353;26307864;22;247;290
24565142;41813928;28;238;778
65464437;31935454;23;1132;488
69589815;40202469;21;1171;735
27797026;29686754;29;328;394
30210603;171840666;20;415;1533
38489;43215063;30;35;814
33621085;58737741;22;544;1066
24421364;33393308;22;236;537
7588671;30210603;36;98;415
29534144;62830729;26;386;1112
23611958;28950133;20;213;363
48319873;20845272;24;905;170
65464437;66567433;53;1132;1139
63731512;139105204;27;1119;1466
32041317;32376169;22;494;508
36166073;38233726;46;641;689
34274053;30666517;22;565;437
24565142;27060808;25;238;313
78019879;125004421;48;1238;1431
27725748;38233726;26;325;689
63731512;60114472;32;1119;1085
65652356;95543604;22;1135;1330
31976785;53782768;31;491;989
32127188;36147615;27;496;639
26307864;29348258;36;290;377
48319873;41053835;21;905;760
1672730;37008294;35;69;660
27797026;26127512;22;328;283
28950133;58737741;42;363;1066
25421850;36047336;23;259;637
26970810;38233726;21;310;689
25752703;38683579;23;272;699
25346844;33621085;28;257;544
30525261;27797026;25;426;328
3551694;74880417;30;79;1209
1711;24713873;26;15;241
39321576;44759043;21;714;835
78019879;51189706;32;1238;955
22942343;25153764;26;186;249
32194285;17655824;36;502;150
31480508;59570143;22;470;1079
37119411;41813774;47;665;777
27531145;32194285;24;321;502
25421850;23626127;21;259;214
29246653;35145657;21;373;604
26750264;38462835;20;306;695
35294456;29534144;21;614;386
30525261;47679753;23;426;896
22798006;31862851;20;182;484
38489;60367127;29;35;1088
34215577;29832607;28;562;402
932;9892340;39;8;112
31480508;46521427;24;470;872
30210603;57433185;33;415;1044
68995594;69563163;33;1162;1169
30022666;48149358;29;408;901
11982368;42556983;22;120;797
29534144;66036248;82;386;1138
60397113;29725517;24;1091;398
30525261;40167434;32;426;733
29833734;37119411;21;403;665
78019879;77947518;22;1238;1234
11982368;32943546;35;120;519
25205856;33780182;30;251;548
41538339;42811897;22;771;804
29573241;38415798;24;389;693
1177;24613343;20;10;240
65960786;106084026;26;1137;1373
4325149;42501618;31;82;794
25205856;45938293;42;251;861
29302425;27211409;24;375;318
26151903;30748170;21;284;440
14899079;19720218;22;137;162
50409684;76982440;22;943;1228
25205856;44759043;73;251;835
24421364;37119411;59;236;665
28950133;35145657;26;363;604
46252034;74404187;27;868;1208
38489;34747103;39;35;590
77988045;100735073;20;1236;1353
40202469;25603109;36;735;268
160473982;78019879;48;1510;1238
65464437;1388;34;1132;12
38489;43879004;21;35;822
34274053;60511457;22;565;1093
932;26127512;24;8;283
30525261;33393308;27;426;537
1711;41890491;21;15;785
78019879;66615303;21;1238;1140
26555975;26750264;57;298;306
78019879;161516291;20;1238;1514
20629724;55533849;20;168;1021
78019879;32127188;26;1238;496
34274053;63442801;25;565;1116
23475118;27725748;20;205;325
125004421;932;22;1431;8
25153764;34305040;25;249;568
25205856;34580489;34;251;581
29559271;45012348;27;388;840
25205856;34483558;57;251;576
29534144;41890491;22;386;785
26555975;34199707;25;298;561
68995594;20845272;21;1162;170
29832607;36775802;26;402;654
3551694;35486195;23;79;618
33393308;24086381;21;537;224
23475118;24098496;28;205;227
25232578;27797026;20;253;328
36507793;25205856;22;648;251
25205856;51254145;91;251;958
37948240;78423275;20;685;1240
30022666;42496831;42;408;793
31480508;262340;22;470;48
30022666;32422548;27;408;510
38683579;25421850;35;699;259
22798006;31428243;24;182;466
36959676;63731512;33;659;1119
1177;32041317;27;10;494
38664418;76982440;26;698;1228
42496831;78423275;21;793;1240
27885374;29559271;20;329;388
24098496;42879402;29;227;808
34118551;41883468;25;557;783
25817269;27797026;40;275;328
31480508;33134232;21;470;525
20845272;30315369;22;170;418
932;31976785;47;8;491
36775085;45938293;20;653;861
38489;87722708;21;35;1282
34168005;11982368;23;559;120
29559271;26217154;23;388;286
37119411;4100014;21;665;81
29534144;35486195;22;386;618
32015300;32509740;22;493;512
28950133;43879004;20;363;822
26356004;111557607;22;292;1395
36164349;38834885;24;640;703
34215577;42496831;25;562;793
41437811;32509740;26;767;512
34215577;35285306;27;562;612
69563163;74404187;25;1169;1208
22798006;34486229;21;182;577
