id;name;is_main_group;sub_quantity;university_id;MGU_quantity;MIFI_quantity;SECH_quantity;MEI_quantity;MGIMO_quantity;HSE_quantity;PNIPU_quantity;MIREA_quantity;MTUSI_quantity;MAI_quantity;PGNIU_quantity;RUDN_quantity;ITMO_quantity;REU_quantity;MGTU_quantity;MFTI_quantity;open_sub_quantity;university;is_main_group_int
58712172;NES Banking & Finance Society;f;60;;7;1;0;1;6;31;0;0;0;0;0;0;0;1;7;6;60;;0
31709664;Табитуриент.ру;f;34;-1;6;1;0;1;3;9;0;0;0;3;0;3;1;4;1;2;34;Не связана;0
26090632;Циник;f;67;-1;7;6;0;6;2;4;2;6;3;4;5;9;3;5;5;0;67;Не связана;0
37050618;Вестник гражданского процесса;f;26;-1;9;0;0;0;4;8;1;0;0;0;4;0;0;0;0;0;26;Не связана;0
35822250;Дом рукоделия. Handmade, дизайн и декор;f;63;;3;2;1;2;2;2;15;2;3;3;14;3;4;4;2;1;63;;0
24094338;Лайфхакер;f;84;;7;2;1;4;4;16;8;2;2;1;10;6;5;6;3;7;84;;0
40335272;Фильмы;f;189;;7;5;7;4;14;10;19;8;8;17;19;25;11;17;10;8;189;;0
25451458;Grammar Nation;f;64;;7;2;0;0;9;10;1;1;1;9;7;2;1;1;9;4;64;;0
69745756;Гудсёрфинг - Волонтёрство, экспедиции и др.;f;81;;20;1;1;1;9;9;4;4;1;5;10;3;2;2;7;2;81;;0
23170931;Великие Слова | Цитаты и Афоризмы;f;143;;10;5;6;6;7;10;15;3;6;8;16;17;4;18;10;2;143;;0
24421364;СУР AI;f;163;;15;4;7;7;10;23;6;4;6;11;20;18;3;7;15;7;163;;0
25873533;Лайфхаки и биохакинг;f;76;;10;0;1;6;8;12;3;2;0;5;3;6;3;10;6;1;76;;0
26406986;Уютненькое Луркоморье | Lurkopub;f;95;;12;5;2;5;5;4;6;9;4;5;2;8;3;6;10;9;95;;0
24713873;5 умных мыслей;f;217;;24;6;10;9;10;26;12;7;9;14;19;24;4;18;19;6;217;;0
31213187;СТУДЕНТ-ЮРИСТ;f;45;;8;0;0;0;13;11;0;0;0;1;5;4;0;1;1;1;45;;0
32112479;Типичная Москва;f;90;;12;0;3;7;8;18;0;1;0;3;2;16;0;9;9;2;90;;0
35555742;Кейс Клуб МФТИ;f;43;297;6;1;0;0;1;8;0;0;0;0;0;0;0;3;5;19;43;МФТИ (Физтех);0
39236729;Полный Бак;f;149;;9;3;1;7;6;8;15;11;7;16;14;11;9;14;14;4;149;;0
52426887;IQ Lawyer|Юридический паблик;f;49;;16;0;0;0;9;11;1;0;0;0;8;2;0;1;1;0;49;;0
31057217;ПОТЕРЯННЫЙ МИР;f;84;;6;2;1;6;4;5;10;6;1;8;9;13;1;5;5;2;84;;0
197864572;VK Фитнес;f;60;;7;1;1;5;1;2;4;2;5;13;5;6;1;0;4;3;60;;0
32413198;Арбитражная практика для юристов;f;36;-1;8;0;0;1;7;9;1;0;0;0;9;0;0;1;0;0;36;Не связана;0
33445697;Путешествия | Природа;f;80;;5;2;1;0;5;4;13;4;2;4;9;15;4;9;2;1;80;;0
77947518;Bain & Company;f;97;;17;1;0;1;16;33;0;0;0;2;1;2;1;1;13;9;97;;0
29302425;Шедевры рекламы;f;690;;45;15;14;20;61;95;55;28;25;26;52;69;35;96;40;14;690;;0
207167398;VK Тренировки;f;76;;4;2;4;3;3;1;8;4;4;10;8;7;6;2;7;3;76;;0
36166073;Наша правда!;f;216;;15;2;6;6;15;14;18;10;6;7;30;31;7;42;4;3;216;;0
262340;доброта;f;123;;10;2;2;8;7;10;12;7;8;9;12;12;6;7;8;3;123;;0
23601472;"СТУДИЯ ОДЕЖДЫ  ""ЗОЛОТОЙ ПЕСОК""";f;73;;7;1;4;3;4;9;2;1;0;5;3;12;3;15;4;0;73;;0
28950133;Интеллектуальный юмор;f;431;;23;14;5;13;31;36;42;20;19;29;46;49;19;38;35;12;431;;0
23546772;СКРИПТОНИТ;f;57;-1;6;2;3;5;6;3;0;1;3;6;3;4;3;3;6;3;57;Не связана;0
25435258;Великие женщины | Фаина Раневская;f;49;-1;3;0;2;1;3;4;6;1;1;4;5;9;2;6;2;0;49;Не связана;0
1711;Российский университет дружбы народов (РУДН);t;6443;338;13;6;0;1;7;3;1;1;3;4;1;605;0;7;1;4;657;РУДН;1
94;ИТМО;t;6653;53;1;2;0;2;0;0;2;0;1;2;0;0;507;2;1;2;522;Университет ИТМО;1
6386;Предприниматели нового поколения;f;73;;4;2;1;4;5;16;4;0;0;2;7;5;3;9;6;5;73;;0
48319873;ИМПЕРИЯ КИНО | ЧЕЛОВЕК-ПАУК | НОВИНКИ 2024;f;208;;16;4;10;6;15;9;24;13;8;13;18;24;7;19;16;6;208;;0
44781847;Институт Благородных Девиц;f;125;;18;4;9;6;7;6;5;1;0;8;7;24;2;14;13;1;125;;0
22142529;Читай-город;f;101;;20;4;5;4;1;7;7;4;2;10;25;2;0;2;6;2;101;;0
159882;Классическая музыка/Classical music/;f;139;;36;3;3;4;13;11;6;4;0;10;15;7;4;7;11;5;139;;0
35068738;Москва 24;f;168;;32;3;8;13;8;17;5;7;5;22;0;7;0;18;13;10;168;;0
32375815;mimi;f;99;;14;2;5;3;8;10;6;1;0;2;9;11;1;18;9;0;99;;0
30558759;Министерство просвещения Российской Федерации;f;118;;26;3;0;6;5;6;7;4;1;9;20;13;2;2;7;7;118;;0
142049550;ЭкоГильдия МГУ;f;20;2;17;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;20;МГУ;0
44934832;H&M Russia;f;60;;5;1;2;0;1;3;13;1;2;4;15;4;2;3;2;2;60;;0
39399586;Циник;f;56;-1;2;2;1;4;2;4;3;5;3;4;9;7;4;2;2;2;56;Не связана;0
65539551;Подслушали;f;64;-1;6;2;2;1;2;7;4;3;4;7;4;7;4;4;2;5;64;Не связана;0
32169030;Оркестр Неоклассика | Neoclassica;f;142;;31;7;8;3;9;14;2;3;4;8;10;11;4;5;14;9;142;;0
128503206;Журнал DOXA / НЕ ХОДИТЕ В ВОЕНКОМАТ;f;20;;4;0;2;1;0;10;0;0;0;1;2;0;0;0;0;0;20;;0
49388164;Росмолодёжь;f;142;;38;3;3;8;10;11;8;7;0;11;16;14;4;5;3;1;142;;0
27060808;Интересные идеи Handmade;f;95;;6;2;3;5;3;9;13;2;7;6;17;5;2;9;2;4;95;;0
147286578;Добрые мемы : );f;110;;24;10;1;7;2;13;3;2;1;6;5;5;2;3;21;5;110;;0
29905631;Лучшее;f;137;;8;5;2;3;8;10;11;6;9;10;13;20;8;15;6;3;137;;0
66687279;CLIQUE;f;153;;30;4;14;0;11;37;2;2;0;6;8;13;2;3;16;5;153;;0
42307767;Почему? Повышаем IQ;f;157;;11;4;9;7;9;12;11;5;6;9;21;18;7;19;6;3;157;;0
114271609;а.давай!;f;61;;4;3;8;5;1;4;0;0;0;10;0;5;0;0;21;0;61;;0
67991642;Лента.ру;f;85;;16;3;3;1;11;12;3;3;2;1;10;3;4;4;5;4;85;;0
68171501;education;f;104;;24;2;3;3;8;24;4;2;1;5;16;6;1;2;2;1;104;;0
72296316;Как тебя зовут;f;102;;25;2;12;5;5;9;5;5;1;2;5;4;1;1;12;8;102;;0
75219675;The Order;f;52;;10;2;0;1;3;16;0;2;1;1;5;1;2;2;2;4;52;;0
45613675;Интересные штуки;f;154;;11;9;1;7;10;12;14;8;9;11;7;9;9;14;17;6;154;;0
184860963;Комочек пушистой тьмы;f;89;;13;2;1;3;1;2;6;6;3;12;5;5;3;2;22;3;89;;0
9892340;Хастл ОпенЭир на Набережной;f;109;;22;6;2;3;3;8;1;7;5;9;0;6;0;7;12;18;109;;0
135956994;Карьера в науке. Виктория Коржова;f;31;;17;1;4;0;0;0;1;0;0;1;0;0;0;0;0;7;31;;0
29833734;W H R;f;52;;15;0;9;0;5;8;0;2;0;2;2;2;0;3;4;0;52;;0
48512305;Телеканал ТНТ;f;195;;15;4;8;8;5;13;22;8;9;18;26;22;7;16;9;5;195;;0
22741624;Улетные приколы;f;91;;8;3;2;3;2;2;10;5;0;10;10;14;5;10;5;2;91;;0
121768;ВШОУБИЗЕ.РФ Кастинги Съемки Работа в шоу-бизнесе;f;83;;5;2;3;6;1;9;5;4;2;6;4;16;2;10;6;2;83;;0
35113021;Худей вкусно;f;154;;10;3;5;2;5;10;18;4;6;6;24;21;6;28;3;3;154;;0
46117626;Просто Вкусно;f;136;;4;4;3;3;4;8;19;5;5;6;25;18;11;18;2;1;136;;0
31866112;check you;f;44;-1;6;1;1;2;2;1;4;3;0;4;3;7;0;3;7;0;44;Не связана;0
182873218;Странная Планета / Strange Planet;f;121;;19;9;4;5;2;8;9;8;3;10;6;3;11;1;18;5;121;;0
49932389;Park Live;f;81;;7;3;1;6;3;15;4;4;3;4;6;6;2;5;9;3;81;;0
24136539;ВЕСТИ;f;136;;18;5;0;5;7;10;11;5;1;10;21;6;4;9;16;8;136;;0
26284064;ТАСС;f;166;;35;5;1;6;28;13;4;1;3;8;22;14;6;4;10;6;166;;0
60394803;Traveler's blog;f;114;;8;2;3;4;9;13;10;2;2;6;11;14;6;11;11;2;114;;0
24946565;Илья Варламов;f;130;;12;4;2;6;13;26;8;2;1;5;8;7;9;6;10;11;130;;0
53824275;Скандинавский стиль в интерьере;f;82;;10;4;1;2;2;8;11;1;1;3;16;1;7;7;5;3;82;;0
53895352;Завтра в Москве;f;167;;18;6;6;10;17;20;0;6;4;12;0;19;0;18;19;12;167;;0
36692222;LIFE LESSONS | Уроки жизни;f;88;;6;3;2;3;5;3;14;2;4;4;11;10;1;12;5;3;88;;0
38233726;Психотерапия;f;201;;17;2;5;11;17;14;17;10;4;5;25;26;9;30;5;4;201;;0
167915299;Минобрнауки России;f;49;;16;5;1;1;1;2;3;1;0;5;4;2;1;0;4;3;49;;0
110924669;ANTROPOGENEZ.RU: эволюция человека;f;139;;22;5;3;2;3;10;12;7;3;9;22;5;5;5;12;14;139;;0
26776509;Тысяча чертей, какая татуировка!;f;201;;14;4;7;7;9;19;12;11;6;16;19;29;8;20;13;7;201;;0
34866950;Журнал «Сеанс»;f;68;;12;0;0;0;5;20;1;0;0;0;12;5;4;2;5;2;68;;0
99107988;Национальная платформа открытого образования;f;60;;19;0;0;2;1;8;2;1;0;4;1;3;4;3;5;7;60;;0
40923474;Colta.ru;f;40;;10;1;0;2;2;16;1;1;0;0;4;1;0;2;0;0;40;;0
47933671;TMS;f;38;;4;1;0;1;2;16;1;0;0;0;0;1;0;0;10;2;38;;0
41814056;Испанский язык;f;178;;26;6;6;1;16;20;10;4;1;10;10;29;2;15;11;11;178;;0
36775085;Визуальный английский | English;f;379;;59;11;13;8;26;41;24;10;9;13;50;36;13;26;26;14;379;;0
34504177;Философское кафе;f;45;;20;0;0;0;0;11;0;0;0;1;3;2;1;0;0;7;45;;0
29686754;Шпильки | Женский Журнал;f;254;;18;3;11;6;26;16;28;6;2;12;28;47;7;37;4;3;254;;0
19720218;Cossa;f;82;;9;2;0;2;8;19;3;2;1;0;9;6;4;10;2;5;82;;0
109198561;Москва: афиша бесплатных событий;f;116;;28;5;5;5;3;13;1;4;3;9;0;16;0;9;10;5;116;;0
161180646;Вижу рифмы;f;116;;15;3;5;8;6;13;3;5;7;5;8;6;2;4;14;12;116;;0
29187511;Лучшие Комедии 2024;f;131;;8;0;7;7;6;7;20;4;3;11;16;10;7;13;6;6;131;;0
9325174;Музей современного искусства «Гараж»;f;75;;20;3;1;2;3;23;0;3;1;1;6;3;0;4;3;2;75;;0
50883936;Стас Ай, Как Просто!;f;95;;6;4;3;4;6;4;4;9;4;11;8;9;4;1;11;7;95;;0
102432941;Институциональная экономика (Александр Аузан);f;22;;12;0;0;0;1;2;0;0;0;1;0;1;1;1;2;1;22;;0
162671848;Россия — страна возможностей;f;61;;14;3;0;1;1;7;4;0;0;4;8;10;2;4;0;3;61;;0
209976560;LABELCOM;f;78;;3;2;3;10;2;4;10;1;4;6;4;5;2;6;12;4;78;;0
38624893;4PDA | официальная группа;f;50;-1;4;3;0;6;0;2;1;6;2;4;5;2;5;1;6;3;50;Не связана;0
354372;hh.ru: работа есть всегда;f;143;;11;5;0;8;8;19;9;4;2;10;17;14;8;6;16;6;143;;0
107824202;Российский научный фонд;f;89;;31;5;1;4;0;5;2;1;0;4;14;6;1;0;4;11;89;;0
363406;ДРТ | Деловые Решения и Технологии;f;69;;14;2;0;0;7;30;0;0;1;1;0;2;1;3;6;2;69;;0
91982244;Кафедра Мемологии МЭИ;f;39;304;1;0;0;35;0;0;0;0;0;1;0;0;0;0;1;1;39;НИУ МЭИ;0
76875894;Райффайзен Банк;f;59;;8;3;0;2;3;17;1;0;0;4;2;4;4;1;4;5;58;;0
153050613;Всратые Авиаконструкторы;f;46;;2;2;0;2;0;2;2;0;1;26;0;0;1;1;4;3;46;;0
221635943;Ответошная;f;39;-1;3;0;1;0;2;1;3;2;4;5;7;1;6;0;2;2;39;Не связана;0
9828339;Николай Стариков (Официальная страница);f;60;;5;5;0;1;5;0;4;2;3;5;4;4;5;1;4;12;60;;0
12680100;Anywayanyday;f;52;;7;1;0;1;4;10;4;1;2;4;1;2;3;10;0;2;52;;0
15548215;ВЕДОМОСТИ;f;244;;36;6;1;2;42;59;4;3;1;6;11;17;4;22;17;13;244;;0
23242408;Альфа-Банк;f;97;;12;5;0;3;2;22;11;1;3;5;6;3;1;10;10;3;97;;0
24098496;E.squire;f;867;;87;14;20;17;100;131;57;26;17;35;69;85;32;96;54;27;867;;0
33874468;Литература;f;245;;61;7;13;7;17;30;12;2;3;8;31;21;1;12;16;4;245;;0
24089576;Мода;f;234;;17;4;7;4;24;33;14;5;3;9;25;33;7;35;9;5;234;;0
30179770;Мотивация. Дальше - Больше!;f;100;;9;2;3;1;3;7;11;5;5;4;13;15;5;8;8;1;100;;0
31636785;Английский для лентяев;f;145;;12;4;8;1;7;17;8;9;5;7;15;21;7;13;8;3;145;;0
20845272;Интересная Москва 𝄞 VPN;f;335;;34;13;13;19;17;36;10;23;25;28;8;33;1;23;33;19;335;;0
60114472;Albertina;f;279;;61;11;11;8;25;40;11;4;2;12;22;19;11;11;18;13;279;;0
83515968;Это я;f;152;;20;5;5;5;16;35;3;2;0;1;14;18;1;4;16;7;152;;0
59245439;Винтажная мода;f;74;;19;2;4;2;5;8;7;0;1;5;7;5;1;2;6;0;74;;0
25426051;Отдам Даром | Karmitt;f;82;;10;2;4;4;3;5;0;6;3;16;0;8;0;12;5;4;82;;0
26112272;Большие идеи;f;205;;36;5;0;2;23;61;8;3;1;8;12;5;1;13;16;11;205;;0
11614;ПОЗИТИВ;f;78;;4;4;0;1;1;3;7;11;7;6;7;9;4;5;5;4;78;;0
31480508;Пикабу;f;667;;75;34;25;38;24;43;42;34;23;59;46;48;34;22;95;25;667;;0
23213239;Дзен;f;355;;39;7;13;13;16;33;33;25;8;22;42;27;13;31;22;11;355;;0
37119411;KudaGo: Москва;f;1104;;145;46;41;52;79;162;12;59;38;73;13;106;7;109;116;46;1104;;0
72495085;/dev/null;f;239;;19;18;0;8;2;20;8;21;8;19;11;6;27;2;44;26;239;;0
23342771;Бизнес-секреты;f;90;;5;2;0;3;6;10;11;3;5;7;3;5;6;11;8;5;90;;0
29233217;Бизнес-образование;f;76;;3;0;0;1;8;3;5;3;5;6;15;6;6;11;4;0;76;;0
29348258;Записки Миллионера;f;142;;6;2;2;3;14;17;14;7;7;3;17;18;6;15;7;4;142;;0
29599237;Верую † Православие;f;142;;11;5;5;3;7;7;16;3;4;10;19;21;5;14;7;5;142;;0
31017347;SBA University: soft skills & business;f;46;;7;3;0;0;2;13;0;1;1;1;0;2;0;7;5;4;46;;0
166330483;ФПМИ (МФТИ — Физтех);f;30;297;5;0;0;0;0;0;0;0;0;0;1;1;2;0;0;21;30;МФТИ (Физтех);0
28229175;Странный юмор™;f;137;;18;3;2;5;8;19;4;6;4;4;19;8;7;9;10;11;137;;0
53845179;че;f;197;;41;3;11;12;13;21;4;9;1;13;13;14;1;5;27;9;197;;0
50409684;МАИ | Московский авиационный институт;t;4114;219;13;10;0;7;0;6;4;2;2;683;0;6;0;0;8;3;744;МАИ;1
176471180;Яндекс Практикум;f;71;;16;8;0;2;2;6;2;2;2;4;5;2;4;0;15;1;71;;0
48868052;Кинолюбители - Лучшие фильмы;f;119;;8;2;5;7;7;10;12;3;5;11;7;10;6;12;7;7;119;;0
22822305;ВКонтакте;f;355;;42;14;5;17;17;26;23;19;6;21;31;19;40;19;29;27;355;;0
70034991;МИД России;f;101;;23;2;0;2;40;5;1;2;0;6;5;7;2;2;1;3;101;;0
26750264;5 лучших фильмов;f;440;;38;9;18;20;39;48;27;11;13;24;31;52;26;41;34;9;440;;0
15755094;РИА Новости;f;475;;58;15;7;18;57;54;25;17;9;24;49;50;9;37;38;8;475;;0
23304496;Российская Газета;f;101;;22;0;2;1;12;11;4;1;1;2;25;8;3;5;3;1;101;;0
71770259;Генетика, молекулярная биология, биотехнология;f;54;;18;3;8;0;1;2;2;2;0;2;4;2;0;0;1;9;54;;0
38834885;Интересная Москва | События, Места, Афиша;f;302;;36;14;6;27;22;33;2;20;12;22;4;32;0;25;34;13;302;;0
1239834;Авиасейлс;f;168;;23;8;2;10;7;18;22;4;0;9;25;11;7;6;8;8;168;;0
60394841;Неизвестная Россия;f;149;;23;6;3;9;6;17;7;7;5;12;11;9;7;6;10;11;149;;0
55554881;Кругосветка за 2 зарплаты. Waking Travel;f;111;;17;6;4;2;8;8;10;5;0;6;20;8;3;3;5;6;111;;0
79459310;Авиакомпания «Победа»;f;109;;9;4;2;2;2;11;28;4;1;2;22;2;6;6;4;4;109;;0
41565408;Cup by Cup;f;32;;0;0;0;0;0;0;10;0;0;0;22;0;0;0;0;0;32;;0
42786481;"Пермский краевой центр ""Муравейник""";f;30;;0;0;0;0;0;0;4;0;0;0;26;0;0;0;0;0;30;;0
25752703;World of History;f;208;;34;8;12;8;13;16;8;4;6;12;16;20;9;16;19;7;208;;0
58526040;Не все поймут;f;53;-1;8;1;2;1;2;3;3;3;1;7;3;4;5;3;7;0;53;Не связана;0
23995866;E:\music\;f;81;;10;3;0;2;5;13;2;2;3;2;2;6;5;4;14;8;81;;0
34238786;E s t h é t i q u e;f;83;;13;7;1;2;8;6;5;1;1;6;6;7;5;6;8;1;83;;0
35193970;Perception of music;f;84;;4;1;2;1;5;14;7;2;2;3;11;8;3;7;11;3;84;;0
47449440;Школа коммуникаций НИУ ВШЭ;f;22;128;1;1;0;1;1;16;0;0;0;0;0;1;0;0;1;0;22;НИУ ВШЭ (ГУ-ВШЭ);0
42496831;Grintern;f;144;;21;1;0;3;14;58;1;0;0;4;4;19;1;9;7;2;144;;0
46101364;Я — дизайнер продуктов;f;60;;4;2;0;4;2;10;0;3;2;2;6;3;5;8;6;3;60;;0
37048696;PONOMINALU;f;62;-1;7;0;1;2;4;9;0;5;2;7;0;7;2;5;7;4;62;Не связана;0
93330757;Карамель;f;39;-1;7;0;1;6;3;1;1;0;1;3;2;2;3;5;4;0;39;Не связана;0
35595350;Cinemaholics;f;250;;49;1;11;8;27;70;5;4;2;4;14;17;11;6;16;5;250;;0
40886007;Академическое Искусство;f;245;;56;6;11;4;25;31;8;3;4;11;19;21;8;15;13;10;245;;0
39441344;Другая фотография;f;105;;10;1;2;5;3;8;20;1;5;6;12;10;2;7;7;6;105;;0
24396213;VOGUE;f;115;;28;2;3;3;6;16;5;3;1;4;17;9;4;5;7;2;115;;0
67490365;Amazing GoPro;f;133;;9;4;3;9;4;11;6;5;7;12;8;8;10;6;21;10;133;;0
40202469;Пермский государственный университет (ПГНИУ);t;4128;730;0;0;0;0;0;3;76;0;2;0;695;2;0;1;0;0;779;ПГНИУ (ПГУ);1
37160097;Boom! Science;f;156;;31;7;3;7;4;13;10;7;4;12;15;6;7;4;7;19;156;;0
57936260;Дневник Московского университета;f;23;;20;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;23;;0
39500620;Ложь пабликов ВК | ЛПВК;f;140;;20;6;4;5;3;11;7;9;2;10;11;9;11;11;15;6;140;;0
87389803;Смотри, что я нашел на AliExpress;f;187;;18;11;5;10;5;17;9;12;11;14;10;14;12;11;20;8;187;;0
44743077;Москва: Инструкция по применению;f;84;;3;3;3;7;4;10;2;7;6;7;0;7;0;16;5;4;84;;0
50348171;TED Talks. Ideas worth spreading;f;179;;31;6;8;1;21;43;6;1;0;6;12;5;3;5;12;19;179;;0
155678228;Сергей Собянин. Личный блог;f;59;;16;3;2;4;2;6;0;5;1;7;0;3;0;2;5;3;59;;0
37887819;Типичный олимпиадник;f;47;;23;4;0;0;3;8;0;0;0;0;2;0;1;0;0;6;47;;0
90552903;Москва Live;f;152;;18;11;6;9;5;10;1;7;8;25;1;20;0;16;14;1;152;;0
106985077;События Москвы;f;79;;16;4;5;7;4;9;0;2;1;13;0;4;1;4;7;2;79;;0
112709585;мам ну не читай;f;91;;18;1;7;2;7;18;3;0;1;3;8;3;5;3;9;3;91;;0
57876954;Vine Video;f;148;;12;2;8;9;4;14;10;7;4;15;6;18;6;7;24;2;148;;0
132147085;Видач;f;59;;12;2;2;3;4;9;1;2;1;3;3;2;3;1;6;5;59;;0
12648877;Begin English. Английский язык для всех;f;181;;26;4;4;14;5;11;17;9;6;11;22;17;5;11;13;6;181;;0
39966877;Книжный червь;f;107;;20;4;6;4;11;17;2;3;0;4;11;8;4;5;7;1;107;;0
44554509;ИНДУЛЬГЕНЦИЯ †;f;107;;12;3;9;8;3;13;0;2;1;15;5;10;3;8;13;2;107;;0
48149358;Вандроўкі;f;141;;16;5;0;6;10;24;9;2;1;7;13;12;12;5;8;11;141;;0
4325149;The Village;f;458;;63;9;10;10;57;137;4;11;4;13;11;27;3;49;33;17;458;;0
26970810;Woman;f;179;;7;3;8;11;17;16;15;4;2;9;22;28;6;28;2;1;179;;0
32509740;Just Cook;f;247;;13;4;9;8;12;25;24;4;9;12;30;32;10;35;12;8;247;;0
50308473;по секрету;f;50;-1;7;1;1;3;3;4;3;1;2;2;2;6;5;4;5;1;50;Не связана;0
139157852;Senler;f;37;-1;5;0;0;1;2;1;9;0;0;1;9;1;2;2;3;1;37;Не связана;0
69547083;Наша страна Россия;f;74;-1;6;6;5;0;4;4;5;5;3;5;9;6;5;3;6;2;74;Не связана;0
225666;Би-2;f;86;;12;4;3;4;0;13;6;3;2;6;12;3;1;7;8;2;86;;0
31041390;Третий Сачок;f;26;;23;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;26;;0
66615303;ᴘ н ᴇ ɴ ᴏ ᴍ ᴇ ɴ ᴀ;f;51;;16;0;5;3;1;8;1;0;0;1;5;3;0;2;3;3;51;;0
90730773;Интерьер и декор;f;329;;20;14;7;11;15;36;44;15;10;16;34;27;17;43;14;6;329;;0
32140813;Углубленный Биолог;f;48;;24;0;5;0;1;1;2;1;0;1;2;5;2;0;0;4;48;;0
40575907;КиберЛенинка;f;194;;49;7;8;7;10;20;5;6;1;9;27;8;2;4;13;18;194;;0
51232997;Русское географическое общество;f;107;;31;6;1;3;3;4;2;3;0;5;22;6;4;3;7;7;107;;0
41524;Палеонтология и эволюция биосферы;f;46;;16;1;1;0;0;0;4;1;0;2;8;3;0;0;4;6;46;;0
85330;The Batrachospermum Magazine;f;67;;25;3;4;1;0;6;3;2;1;0;5;4;1;3;1;8;67;;0
101948711;Космонавт Сергей Рязанский;f;50;;11;1;0;3;2;0;3;0;0;12;7;1;3;0;4;3;50;;0
129368275;отчислено;f;93;;39;2;13;3;2;5;0;2;0;10;1;2;0;0;13;1;93;;0
33353770;Top Gear;f;58;;9;0;0;5;5;5;4;5;1;4;3;1;2;3;11;0;58;;0
91109208;Наталья Васильевна Зубаревич;f;49;;20;1;1;1;1;5;4;0;0;1;7;0;2;2;2;2;49;;0
36326284;ИДЕИ;f;98;;7;2;6;5;5;7;8;5;4;5;14;14;2;9;5;0;98;;0
28905875;Рифмы и Панчи;f;130;;22;1;10;11;2;11;5;3;2;16;7;6;2;6;24;2;130;;0
60511457;Медач | Medical Channel;f;96;;15;2;52;1;1;1;0;0;0;0;3;10;1;0;3;7;96;;0
62655504;База вопросов игры Что? Где? Когда?;f;102;;30;6;1;3;8;14;5;1;1;2;8;0;5;3;4;11;102;;0
68995594;HistoryPorn;f;317;;35;8;15;12;20;38;14;13;8;24;28;21;18;13;31;19;317;;0
70228347;Московское метро;f;101;;17;9;3;4;5;8;0;10;3;10;0;10;1;3;11;7;101;;0
70921366;Химия;f;28;;15;0;4;0;0;0;1;0;0;1;4;0;0;0;3;0;28;;0
71138395;Физика от Побединского;f;37;;3;2;0;3;0;0;1;1;0;1;1;0;0;1;2;22;37;;0
74404187;Образовач;f;292;;45;12;9;11;20;53;8;9;3;13;13;8;11;9;27;41;292;;0
76552532;Поступашки - Олимпиады, ЕГЭ и ДВИ;f;70;;21;9;1;1;1;8;0;0;1;2;4;2;3;1;5;11;70;;0
76982440;«Медуза»;f;322;;62;7;11;10;26;87;6;4;2;12;21;11;12;9;19;23;322;;0
83013121;SciOne;f;80;;19;1;3;3;4;3;3;3;1;5;10;1;4;2;12;6;80;;0
88497493;British humor;f;115;;16;4;4;4;9;16;3;3;3;9;7;5;3;7;17;5;115;;0
126988526;вsратые животные;f;59;;15;0;3;3;1;8;0;2;1;3;7;3;0;0;11;2;59;;0
122559372;Как в лучших домах Парижу;f;77;;13;3;3;3;6;12;4;2;1;1;7;3;1;5;8;5;77;;0
68471405;ДТП и ЧП | Санкт-Петербург | Питер Онлайн | СПб;f;81;;2;0;0;0;0;2;2;1;1;0;0;0;71;0;2;0;81;;0
35034571;Мужской Журнал;f;93;;5;4;3;4;4;10;6;4;7;9;8;10;3;8;6;2;93;;0
42541008;Квартирный Вопрос;f;175;;6;2;1;4;10;5;28;10;9;7;42;12;11;21;4;3;175;;0
31547740;Сериалы;f;128;;15;3;8;3;6;12;9;6;2;13;8;12;3;11;13;4;128;;0
24823541;СПЛИН;f;98;;13;4;4;3;6;13;9;2;2;8;9;2;4;6;9;4;98;;0
30574574;Stereo;f;68;;6;1;4;0;3;10;3;2;4;5;9;8;2;6;4;1;68;;0
94791640;Волонтерский центр МГУ имени М.В.Ломоносова;f;64;2;60;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;64;МГУ;0
22798006;Киномания - Лучшие фильмы;f;458;;45;8;12;15;22;37;48;23;15;26;45;56;20;40;36;10;458;;0
170488979;Химический факультет МГУ;f;26;2;22;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;26;МГУ;0
1441;Мехмат МГУ;f;50;2;37;3;0;1;0;2;0;0;0;1;0;0;1;1;0;4;50;МГУ;0
26217154;Намалевич;f;179;;12;4;4;9;11;27;7;7;8;13;21;14;11;10;15;6;179;;0
26307864;Искусство реальности;f;247;;18;5;8;6;18;27;20;15;12;11;24;32;10;17;12;12;247;;0
23783750;AUTO;f;135;;6;2;2;7;5;7;18;11;6;14;11;12;7;9;15;3;135;;0
29435908;Like - Приколы;f;76;;6;0;2;3;4;5;11;9;3;2;4;10;6;3;6;2;76;;0
26419239;Смейся до слёз :D;f;104;;12;0;4;3;5;5;11;5;2;14;7;13;4;9;9;1;104;;0
31076033;Шредингер Шутит;f;182;;27;8;7;10;8;11;15;13;5;18;12;7;9;9;16;7;182;;0
101621324;Толстые собаки и цитаты о любви и не только;f;74;;21;1;2;1;6;15;0;0;2;4;4;5;0;4;9;0;74;;0
123040153;Москва: научно-популярная афиша;f;26;;10;0;1;2;0;2;0;0;0;4;1;1;0;0;3;2;26;;0
19074642;Абсолютно Бесплатная Ярмарка | FREE MARKET Пермь;f;62;;0;0;0;0;0;0;24;0;0;0;38;0;0;0;0;0;62;;0
